id;total_service_orders;total_volume;total_weight;total_finished_service_orders;days_to_start;days_to_accept;total_pickup_problems;total_delivery_problems
467104;134;3.397999999999995;411.24400000000014;130;1 days 10:31:02;0 days 00:05:19;0;2
467067;75;0.8560000000000005;118.93399999999997;72;1 days 09:21:29;0 days 01:28:17;0;5
467133;7;2.1959999999999997;474.54600000000005;7;1 days 07:14:29;0 days 00:10:49;0;0
467130;11;1.5539999999999998;337.77599999999995;11;1 days 07:11:46;0 days 00:17:07;0;0
467127;7;1.7580000000000002;366.12800000000004;7;1 days 07:10:25;0 days 00:21:20;0;0
462355;54;3.158;57.841999999999985;52;0 days 11:06:11;0 days 02:45:08;2;10
462416;32;1.0239999999999998;39.67799999999999;32;0 days 00:28:42;0 days 00:00:09;3;12
462354;102;5.1179999999999986;205.16000000000003;102;0 days 01:02:24;0 days 13:04:19;0;0
462401;68;1.6760000000000008;264.64000000000004;68;0 days 00:00:48;0 days 00:00:13;0;0
462348;58;7.443999999999995;416.98199999999997;58;;0 days 15:46:18;0;0
462353;69;3.5659999999999994;113.48999999999995;69;0 days 12:32:03;0 days 02:49:17;0;0
462379;6;0.732;39.64;6;0 days 02:44:02;0 days 00:00:06;0;0
462334;2;0.06;2.28;2;0 days 00:05:00;0 days 00:00:05;0;0
462284;48;1.1000000000000003;70.29999999999998;48;2 days 10:11:10;0 days 01:34:19;0;12
462227;141;3.059000000000001;309.9750000000002;141;2 days 10:16:00;0 days 01:13:19;0;39
462295;79;2.0790000000000006;193.312;76;0 days 07:36:29;2 days 04:31:27;0;3
462272;124;3.296999999999996;370.771;124;1 days 04:09:24;1 days 06:56:45;8;20
462223;108;2.8120000000000003;341.36100000000005;105;2 days 10:02:01;0 days 00:17:42;0;12
462250;56;2.679999999999998;63.586;56;2 days 08:48:25;0 days 02:13:50;0;12
462294;83;2.9859999999999998;190.1999999999999;83;2 days 10:20:28;0 days 01:56:11;0;9
462267;52;1.5960000000000005;82.77600000000001;49;0 days 08:38:35;2 days 01:25:46;5;8
462265;61;2.9119999999999995;83.548;57;2 days 01:31:47;0 days 10:54:30;7;7
462220;89;1.8820000000000012;152.6120000000001;89;2 days 12:17:17;0 days 00:26:27;3;9
462271;74;1.8160000000000005;238.824;74;1 days 22:33:43;0 days 11:06:05;4;10
462288;80;2.4899999999999998;9965.624;80;0 days 11:54:04;1 days 23:42:18;2;2
462287;48;1.8680000000000005;104.56399999999996;48;2 days 10:46:30;0 days 01:10:25;0;0
462299;71;1.0980000000000003;110.48599999999998;71;2 days 01:06:19;0 days 11:15:35;0;3
462280;58;2.882;218.30600000000007;58;2 days 11:55:19;0 days 00:12:11;6;6
462244;50;0.9200000000000004;41.653999999999996;50;0 days 00:48:28;2 days 11:46:30;2;2
462248;74;2.8059999999999996;379.64200000000005;74;2 days 11:43:07;0 days 01:55:56;0;0
462310;31;1.2900000000000003;27.110000000000003;31;2 days 09:02:04;0 days 01:08:43;0;3
462312;76;2.6239999999999983;89.666;76;0 days 00:53:42;2 days 12:58:59;0;0
462308;60;1.6820000000000006;76.74199999999999;60;2 days 09:39:30;0 days 01:00:48;0;2
462266;30;0.6120000000000001;122.39399999999998;30;0 days 02:09:49;2 days 13:16:59;0;6
462313;66;1.3240000000000007;204.76599999999996;66;0 days 01:11:46;2 days 13:25:01;0;0
462276;77;2.468999999999999;340.79000000000013;77;2 days 10:56:13;0 days 01:33:54;0;6
462298;46;0.6800000000000002;28.403999999999993;46;2 days 10:48:35;0 days 01:07:32;0;0
462268;64;1.576;107.682;64;2 days 08:51:14;0 days 01:36:29;0;2
478247;14;1.2200000000000002;3.9599999999999995;2;0 days 09:54:56;0 days 01:12:33;14;14
475014;2;0.02;0.7;0;0 days 01:43:25;0 days 10:04:42;2;2
470354;14;0.42000000000000004;65.34;6;0 days 07:49:53;0 days 01:02:23;7;10
462511;60;1.5739999999999998;113.72000000000001;60;0 days 00:29:23;0 days 03:59:11;60;60
471078;8;0.34400000000000003;62.156;6;0 days 02:12:38;0 days 10:15:31;2;4
470347;39;3.097999999999998;442.2900000000002;27;0 days 09:03:34;0 days 01:28:18;18;33
472602;6;0.038;5.32;6;0 days 10:44:23;0 days 01:04:04;6;6
464850;99;6.997999999999998;344.60200000000003;97;0 days 01:31:32;0 days 11:47:59;22;25
470701;10;0.08199999999999999;30.812;10;0 days 07:54:03;0 days 01:40:33;2;6
463995;78;0.9680000000000006;181.2559999999999;74;0 days 00:03:26;2 days 13:39:01;14;16
471017;2;0.02;2.0;2;0 days 00:27:44;0 days 11:36:07;2;2
467537;80;3.547999999999997;445.6720000000002;75;0 days 00:05:33;0 days 12:51:48;7;10
466127;153;3.3599999999999977;314.419;153;0 days 11:03:30;0 days 00:12:18;4;9
472166;6;0.22000000000000003;2.66;6;0 days 12:18:54;0 days 00:06:30;6;6
477750;4;0.08;20.0;0;1 days 22:56:20;0 days 11:00:05;4;4
471080;6;0.02;2.326;6;0 days 04:36:44;0 days 06:16:35;4;4
470278;16;1.1119999999999999;68.26000000000002;16;0 days 12:51:45;0 days 00:20:02;6;8
470691;10;0.4600000000000001;4.989999999999999;6;0 days 09:36:27;0 days 01:21:34;4;4
471033;5;0.05;2.1;5;0 days 02:23:28;0 days 10:46:15;3;3
471073;2;0.02;0.7;2;0 days 09:40:36;0 days 00:56:25;2;2
467398;137;4.319999999999992;355.4659999999999;131;2 days 09:43:50;0 days 01:36:42;33;35
474113;6;0.060000000000000005;6.0;3;0 days 03:27:32;0 days 00:00:07;6;6
478160;3;0.09;45.0;3;0 days 00:00:22;0 days 00:00:29;3;3
469945;44;1.0760000000000003;195.30400000000003;42;0 days 09:15:29;0 days 01:59:17;4;10
462516;8;0.08;8.0;2;0 days 00:27:12;0 days 00:17:49;4;4
471777;3;0.03;0.44999999999999996;3;0 days 12:45:40;0 days 00:26:33;3;3
470666;11;0.762;38.660000000000004;11;0 days 00:59:45;0 days 12:37:30;4;7
464811;55;0.5500000000000003;15.34;50;0 days 14:29:27;0 days 00:15:37;2;5
473386;2;0.02;3.6;2;0 days 03:36:54;2 days 10:18:26;2;2
473731;4;0.02;2.06;4;0 days 12:08:01;0 days 00:12:50;4;4
471009;8;0.37000000000000005;10.28;8;0 days 10:27:03;0 days 01:18:47;2;4
474613;2;0.02;0.7;0;0 days 09:22:16;0 days 01:48:02;2;2
470687;16;0.9800000000000001;186.18;12;0 days 10:43:44;0 days 00:19:46;8;8
463600;70;8.420000000000002;1023.8999999999999;42;0 days 00:50:24;0 days 15:19:46;62;62
468659;132;1.2000000000000006;88.70599999999999;18;0 days 01:45:01;0 days 12:20:00;120;120
472961;4;0.12;15.48;4;0 days 10:54:13;0 days 01:38:44;4;4
471064;6;0.12000000000000001;8.6;6;0 days 11:14:04;0 days 00:13:40;4;4
471092;74;10.500000000000014;2100.0;74;4 days 20:07:39;0 days 00:02:12;26;38
479246;4;0.08;22.032;0;0 days 00:12:48;0 days 16:26:05;4;4
467026;179;5.657999999999988;256.7039999999999;179;1 days 12:57:05;0 days 00:24:27;12;15
469459;157;3.989999999999993;247.36600000000013;157;2 days 11:13:47;0 days 00:53:23;15;15
470436;173;1.5140000000000011;117.70800000000007;170;0 days 00:01:10;0 days 00:00:18;3;171
462174;4;0.04;2.4;4;0 days 00:16:43;0 days 01:38:58;4;4
466644;111;1.2360000000000007;223.18100000000004;107;0 days 00:02:08;0 days 14:02:21;17;29
471776;2;0.0;1.2;2;0 days 10:50:27;0 days 00:12:52;2;2
470586;2;0.0;0.78;2;0 days 00:00:23;0 days 00:01:31;2;2
481888;3;0.03;0.6000000000000001;0;0 days 01:13:36;0 days 00:45:28;3;3
481572;4;0.08;22.032;0;0 days 01:48:05;0 days 11:10:49;4;4
470974;4;0.04;34.0;4;;0 days 00:01:25;4;4
471391;2;0.028;6.36;2;0 days 21:23:23;1 days 15:01:59;2;2
470113;85;0.6740000000000004;173.2219999999999;85;2 days 06:30:30;0 days 00:00:27;11;13
471464;4;0.028000000000000004;2.34;4;0 days 00:11:37;0 days 00:00:07;2;2
462107;8;0.0;0.0;2;0 days 00:28:32;0 days 00:16:33;6;6
470357;40;0.3280000000000001;40.248000000000026;40;0 days 01:35:29;0 days 11:26:30;2;10
471826;20;0.171;54.26799999999999;12;0 days 08:07:43;0 days 00:00:17;18;18
470667;18;0.3400000000000001;29.152;16;;0 days 00:20:40;8;16
476338;2;0.02;0.7;0;0 days 09:54:44;0 days 01:48:36;2;2
465765;30;4.239999999999999;850.0;30;;;14;16
471083;8;0.348;70.12800000000001;6;0 days 09:00:15;0 days 00:54:14;4;6
495066;4;0.4;1.2;0;0 days 00:00:16;9 days 05:48:48;4;4
471354;2;0.02;0.6;2;2 days 10:47:42;0 days 01:34:04;2;2
462164;6;0.060000000000000005;4.4;6;0 days 00:00:13;0 days 05:52:43;4;4
480129;4;0.04;5.34;0;11 days 15:54:20;0 days 00:01:00;4;4
476798;2;0.02;0.4;2;0 days 11:24:56;0 days 00:34:39;2;2
462106;8;0.0;0.0;6;0 days 00:56:35;0 days 00:14:40;2;2
477488;3;0.012;12.0;3;0 days 00:00:32;0 days 00:00:20;3;3
477669;4;0.02;0.75;0;2 days 13:28:56;0 days 00:09:36;4;4
475877;2;0.02;1.8;2;0 days 10:48:49;0 days 00:57:15;2;2
480460;2;0.008;8.0;2;0 days 22:32:24;0 days 00:01:22;2;2
495688;4;0.02;8.0;4;0 days 11:31:18;0 days 00:26:52;4;4
470130;8;0.198;10.56;8;0 days 00:31:54;0 days 00:00:07;0;2
472126;2;0.02;1.56;2;0 days 11:19:03;0 days 00:22:12;0;2
470463;8;0.08;9.5;8;0 days 00:02:38;0 days 00:00:11;0;6
473740;2;0.008;3.12;2;0 days 12:35:15;0 days 00:07:36;0;2
470643;22;0.20000000000000004;16.691999999999997;22;0 days 11:49:35;0 days 00:44:30;0;6
470699;14;0.13999999999999999;8.432;14;0 days 01:49:06;0 days 09:28:42;0;4
470448;21;0.18900000000000003;22.128;21;0 days 02:19:30;0 days 00:00:06;0;9
471418;26;3.8999999999999986;780.0;26;3 days 00:33:17;0 days 00:02:07;8;20
470518;158;1.4020000000000006;144.05799999999996;158;0 days 00:09:49;0 days 00:00:29;0;28
473670;60;1.8000000000000014;241.27399999999997;2;8 days 18:56:58;0 days 00:15:52;10;38
481851;42;0.29200000000000015;28.761999999999993;42;;;0;28
468291;143;2.5719999999999983;332.8520000000002;140;0 days 09:36:33;0 days 00:09:56;0;51
476697;2;0.02;2.0;0;0 days 00:03:07;0 days 00:00:35;0;2
471037;16;0.15600000000000006;31.512;16;0 days 00:32:53;0 days 12:51:53;4;16
470584;8;0.068;8.129999999999999;8;0 days 02:35:05;0 days 00:09:52;0;8
473504;2;0.02;0.9;2;;0 days 00:00:15;0;2
470525;45;0.33500000000000013;28.474000000000004;45;0 days 00:34:37;0 days 00:00:15;0;15
462452;83;1.440000000000001;610.292;83;0 days 00:00:56;0 days 00:00:17;0;83
471432;4;0.04;3.08;4;0 days 10:36:55;0 days 02:58:17;2;4
471235;60;0.8920000000000003;117.95599999999996;57;0 days 00:04:59;0 days 00:16:42;0;14
473631;2;0.008;4.4;2;0 days 00:45:06;0 days 00:00:11;0;2
462432;20;1.1370000000000005;147.32700000000003;20;0 days 00:06:13;0 days 00:00:08;0;20
473000;2;0.02;1.26;2;0 days 00:42:26;0 days 10:45:09;0;2
464871;100;1.7360000000000004;123.35200000000003;100;0 days 01:03:09;1 days 11:11:14;2;6
471374;7;0.05600000000000001;7.3069999999999995;7;2 days 10:43:33;0 days 00:16:01;2;7
464388;86;0.9820000000000005;97.92199999999998;86;0 days 10:30:54;0 days 01:06:20;0;4
470478;4;0.024;2.63;4;0 days 00:49:47;0 days 00:00:01;0;4
471069;7;0.036000000000000004;9.815999999999999;7;0 days 10:08:47;0 days 00:12:07;4;7
474774;4;0.04;7.199999999999999;4;0 days 00:00:23;0 days 00:00:06;0;4
470123;8;0.008;22.240000000000002;8;0 days 00:38:12;0 days 00:00:04;0;4
471373;7;0.02;10.08;7;2 days 10:52:01;0 days 00:09:59;2;5
469272;251;2.88099999999999;460.01500000000004;248;0 days 00:01:40;0 days 00:00:35;0;197
480975;2;0.02;0.7;0;1 days 04:16:57;0 days 00:01:47;0;2
465233;58;0.32;34.38999999999999;58;;;4;26
469539;22;0.504;89.66;22;2 days 11:35:22;0 days 00:08:37;4;6
471393;11;0.10999999999999999;13.319999999999997;5;0 days 01:28:57;2 days 10:38:01;8;11
470444;90;0.6190000000000004;95.27800000000005;84;0 days 00:01:32;0 days 00:00:13;0;16
468563;61;1.402;204.282;57;0 days 07:18:54;0 days 11:48:18;8;17
470612;2;0.04;3.84;2;;0 days 00:04:30;0;2
470883;7;0.07;6.01;7;0 days 00:14:21;0 days 00:00:06;0;7
468203;84;10.660000000000004;1688.299999999999;68;0 days 11:16:25;0 days 02:53:52;24;46
471209;5;0.036;3.3499999999999996;5;0 days 02:07:52;0 days 00:00:10;0;5
470886;5;0.038000000000000006;0.8500000000000001;5;0 days 00:32:55;0 days 00:00:06;0;3
464373;139;3.439999999999998;341.1899999999999;139;0 days 11:55:42;0 days 00:12:24;2;7
473707;3;0.03;1.8900000000000001;3;0 days 01:01:03;0 days 11:14:51;0;3
462478;3;0.09;60.0;3;0 days 00:07:58;0 days 00:00:12;0;3
470618;14;2.0999999999999996;420.0;4;0 days 03:42:43;0 days 09:24:01;10;14
470693;4;0.04;1.5539999999999998;4;0 days 11:06:30;0 days 00:18:03;0;2
471668;6;0.033;1.7249999999999999;6;0 days 00:25:39;0 days 00:00:05;0;6
470425;9;0.076;4.390000000000001;9;0 days 00:08:33;0 days 00:00:03;0;7
470183;80;7.999999999999988;116.99999999999984;80;0 days 00:00:13;0 days 00:02:07;6;14
462711;94;5.239999999999993;68.91999999999997;94;0 days 07:20:51;0 days 01:47:07;6;6
462484;4;0.04;5.3999999999999995;4;0 days 00:02:21;0 days 00:00:05;0;0
470471;6;0.072;40.5;6;0 days 00:51:51;0 days 00:00:04;0;2
462529;2;0.006;0.0;2;0 days 07:02:45;0 days 00:00:04;0;0
471055;6;0.012;29.724;6;0 days 09:57:33;0 days 01:50:33;0;2
462515;10;0.09999999999999999;10.0;6;0 days 00:24:14;0 days 03:21:55;4;4
462497;12;0.198;60.358000000000004;12;0 days 00:01:48;0 days 00:00:05;0;0
462457;10;0.404;47.054;10;0 days 00:00:51;0 days 00:00:04;0;0
470129;14;0.24400000000000005;22.280000000000005;14;3 days 08:40:45;0 days 00:00:42;0;0
462499;81;1.6760000000000008;262.01000000000005;81;0 days 00:00:59;0 days 00:00:19;0;3
462145;18;0.18000000000000002;0.0;18;0 days 00:14:21;0 days 00:16:55;0;0
470454;10;0.186;26.423999999999996;10;0 days 00:14:08;0 days 00:00:10;0;0
463313;59;1.3600000000000003;169.212;59;0 days 00:05:08;0 days 13:39:54;3;7
471682;4;0.6;4.0;0;;;0;0
472295;2;0.02;2.0;2;;0 days 00:00:09;0;0
473519;6;0.9;6.0;6;0 days 00:10:35;0 days 00:04:10;0;0
464010;133;2.592000000000001;322.314;133;2 days 10:54:42;0 days 00:04:07;0;11
462437;18;0.454;81.99399999999999;18;0 days 00:31:12;0 days 00:00:05;0;0
470431;50;0.5000000000000002;33.489999999999995;50;0 days 00:24:26;0 days 00:00:16;0;0
463998;91;1.5600000000000003;191.49200000000002;91;2 days 08:03:42;0 days 01:04:59;4;7
462464;28;0.6000000000000001;107.61800000000001;28;0 days 00:48:43;0 days 00:00:07;0;0
464364;62;3.3119999999999976;417.66;60;0 days 09:45:51;0 days 01:06:27;4;4
470821;38;0.4080000000000002;28.684000000000008;38;0 days 00:00:17;0 days 00:01:54;0;0
470792;14;0.13999999999999999;7.27;14;0 days 00:09:09;0 days 00:00:10;0;0
470681;16;1.2440000000000002;78.934;16;0 days 10:54:05;0 days 01:34:19;2;4
462986;61;2.311999999999999;118.95700000000005;59;0 days 03:30:04;0 days 08:01:49;8;11
470158;4;0.04;4.0;4;0 days 01:09:54;0 days 04:43:33;0;0
471014;8;0.048;6.112;8;0 days 10:53:38;0 days 01:08:39;2;4
470613;2;0.0;4.86;2;0 days 00:01:31;0 days 00:01:09;0;0
469454;166;4.467999999999989;268.58599999999996;166;2 days 10:50:54;0 days 00:59:02;5;5
470485;6;0.060000000000000005;3.128;6;0 days 00:47:32;0 days 00:00:07;0;0
470355;31;0.25800000000000006;15.670999999999998;31;0 days 09:01:35;0 days 01:01:22;0;7
463622;72;1.7220000000000004;159.80200000000002;72;0 days 12:40:25;0 days 00:18:55;2;6
472333;16;0.134;12.788;16;0 days 00:00:44;0 days 00:00:07;0;4
469462;135;2.4759999999999995;319.9260000000001;133;0 days 16:21:29;2 days 19:36:03;0;9
462509;18;0.5340000000000001;46.12599999999999;18;0 days 00:00:13;0 days 00:00:07;0;0
468143;6;0.06;0.0;2;0 days 00:41:15;0 days 00:54:57;0;0
471883;2;0.008;3.48;2;0 days 00:00:24;0 days 00:00:07;0;0
472502;2;0.3;2.0;2;;;0;0
464912;99;1.4420000000000008;166.986;99;0 days 08:02:13;0 days 01:44:17;14;23
462630;60;1.7000000000000004;183.28400000000005;58;0 days 00:49:20;0 days 13:54:51;0;0
470639;26;0.26000000000000006;29.892000000000007;26;0 days 09:18:11;0 days 02:42:00;0;0
462035;4;0.12;14.5;4;0 days 00:00:20;0 days 00:00:10;0;0
470832;55;0.5680000000000003;72.395;55;0 days 00:00:24;0 days 00:00:09;0;3
470365;12;0.32400000000000007;15.559999999999997;12;0 days 00:33:18;0 days 14:09:23;2;4
462690;43;0.9680000000000004;94.82800000000002;40;0 days 01:29:00;0 days 10:29:25;0;3
464483;96;1.1940000000000004;147.74200000000005;92;0 days 00:33:00;0 days 10:28:30;2;2
463320;102;3.561999999999998;427.5519999999997;98;0 days 11:10:40;0 days 00:07:09;10;10
471510;12;0.11999999999999998;13.17;12;0 days 00:01:09;0 days 00:00:09;0;0
464385;84;1.6360000000000008;196.62199999999999;84;0 days 13:10:16;0 days 01:07:49;6;8
471042;4;0.028000000000000004;2.3200000000000003;4;0 days 01:27:28;0 days 12:47:12;2;2
473500;2;0.008;1.88;2;0 days 00:01:04;0 days 00:00:15;0;0
462523;26;0.26000000000000006;0.0;26;0 days 00:40:57;0 days 00:37:43;0;0
470663;6;0.048;4.74;6;0 days 00:53:25;0 days 12:43:26;0;2
463997;110;1.6180000000000008;215.97600000000003;108;2 days 08:54:57;0 days 00:21:59;2;2
466171;94;4.6019999999999985;442.3960000000001;82;0 days 09:12:51;0 days 02:55:53;16;18
462959;164;7.90799999999998;324.003;164;0 days 12:01:01;0 days 00:40:02;21;32
470433;16;0.16;6.510000000000001;16;0 days 00:00:41;0 days 00:00:09;0;0
466568;92;1.6460000000000004;239.95700000000002;92;0 days 11:11:24;0 days 00:23:37;4;10
470373;15;0.3;17.894999999999996;3;0 days 00:37:34;0 days 11:06:18;3;3
468687;71;1.4260000000000004;105.72999999999998;67;0 days 00:51:18;0 days 11:32:11;6;13
463973;101;2.519000000000001;385.3940000000001;95;2 days 11:05:28;0 days 00:51:33;6;17
470417;2;0.02;1.28;2;0 days 02:00:06;0 days 00:00:01;0;0
470139;8;0.08;1.6900000000000002;8;;0 days 00:00:06;0;2
470253;24;0.21600000000000005;28.175;24;0 days 10:03:21;0 days 00:48:44;0;18
462978;76;2.438;52.21200000000001;76;0 days 11:35:19;0 days 00:18:47;0;0
472179;10;0.832;3.999999999999999;10;0 days 09:01:26;0 days 04:40:51;8;8
462520;6;0.060000000000000005;0.0;0;;;0;0
470638;14;0.128;19.926;14;0 days 05:37:19;0 days 06:23:50;2;8
471129;2;0.02;0.426;2;0 days 00:26:10;0 days 00:00:13;0;0
470509;6;0.060000000000000005;2.66;6;0 days 00:31:57;0 days 00:00:05;0;0
470689;22;0.32000000000000006;59.959999999999994;20;0 days 10:55:51;0 days 00:25:23;6;6
463314;75;1.5819999999999999;202.55;71;0 days 03:16:12;0 days 08:04:03;4;9
472124;6;0.36800000000000005;59.32000000000001;6;0 days 11:32:47;0 days 00:21:51;2;2
471215;2;0.02;1.374;2;0 days 00:09:37;0 days 00:00:09;0;0
462448;32;0.4660000000000003;41.489999999999995;32;0 days 00:15:34;0 days 00:00:09;0;0
471011;12;0.11999999999999998;17.996000000000002;12;0 days 10:33:58;0 days 01:10:22;0;4
466160;107;2.9879999999999973;157.28800000000004;105;0 days 07:53:18;0 days 03:01:53;8;17
462982;71;2.6260000000000003;101.81199999999998;71;0 days 12:13:44;0 days 00:29:24;2;15
471679;2;0.3;2.0;0;;;0;0
470400;2;0.02;0.26;2;0 days 00:54:44;0 days 00:00:03;0;0
470456;10;0.09999999999999999;4.074;10;0 days 00:13:35;0 days 00:00:06;0;0
473336;4;0.4;1.2;4;2 days 16:00:02;0 days 00:02:13;2;2
476245;2;0.02;2.0;2;;;0;0
462475;2;0.02;0.86;2;0 days 00:16:45;0 days 00:00:09;0;0
469108;68;1.404;108.17199999999997;64;0 days 02:20:21;0 days 11:01:19;3;6
466564;112;1.6680000000000001;287.558;112;0 days 00:42:43;0 days 12:23:23;10;14
470351;6;0.060000000000000005;1.2;6;0 days 10:40:24;0 days 01:50:38;0;0
465492;82;1.5240000000000007;217.40900000000005;79;0 days 01:05:19;0 days 00:17:56;4;26
463649;120;1.896;152.2940000000001;120;0 days 10:03:01;0 days 02:56:11;2;8
471680;2;0.3;2.0;0;;;0;0
464423;76;0.6000000000000003;60.335999999999984;76;0 days 10:20:51;0 days 00:18:39;0;0
468668;167;3.862999999999997;417.3740000000002;164;0 days 12:46:54;0 days 00:39:48;17;93
463942;159;2.627999999999996;244.00199999999995;157;2 days 12:26:21;0 days 00:16:01;4;13
466190;128;3.161999999999996;293.858;124;0 days 10:40:29;0 days 02:26:12;12;24
469948;24;2.028;323.05;16;0 days 08:48:02;0 days 02:14:54;16;16
471996;2;0.02;3.1;2;0 days 00:00:32;0 days 00:00:14;0;0
470133;4;0.02;3.224;4;0 days 00:08:02;0 days 00:00:07;0;0
463009;96;3.2179999999999978;167.63600000000005;96;0 days 02:33:54;0 days 11:03:45;4;6
469070;104;2.665999999999999;208.97799999999998;102;0 days 05:40:58;0 days 06:05:50;14;22
470470;6;0.060000000000000005;2.7039999999999997;6;0 days 00:06:25;0 days 00:00:09;0;0
471911;21;0.21000000000000005;29.970000000000002;18;0 days 00:03:54;0 days 00:00:15;0;3
465249;50;0.5000000000000002;0.0;48;0 days 11:54:59;0 days 00:44:12;2;2
471008;8;0.068;9.912000000000003;8;0 days 10:43:20;0 days 01:11:12;4;6
465621;16;0.16;12.21;8;;0 days 05:28:33;10;12
471405;2;0.03;3.8;2;0 days 00:51:08;2 days 10:06:04;2;2
471025;10;1.1400000000000001;182.5;4;0 days 02:22:35;0 days 15:33:54;8;8
470617;24;3.02;482.5000000000001;18;0 days 09:25:16;0 days 03:30:21;10;24
470622;10;1.084;38.34799999999999;10;0 days 12:40:43;0 days 00:23:51;8;8
472496;4;0.04;2.05;0;1 days 01:29:51;0 days 00:00:34;2;4
473924;4;0.04;1.4;4;0 days 00:12:32;0 days 00:00:08;2;2
472143;2;0.02;0.96;2;0 days 11:28:41;0 days 01:28:27;2;2
471212;16;0.108;49.574000000000005;16;0 days 00:43:09;0 days 02:07:54;10;16
471018;6;0.08;7.239999999999999;6;0 days 00:10:06;0 days 14:40:35;2;2
466622;66;1.4660000000000002;58.480000000000025;64;0 days 01:16:49;0 days 10:36:42;6;10
471169;6;0.1;5.0600000000000005;6;0 days 06:50:56;0 days 00:00:13;2;4
478510;8;0.7999999999999999;2.0;0;;;8;8
471350;3;0.03;5.1;3;0 days 00:01:33;2 days 11:13:43;3;3
490405;2;0.02;2.1;2;0 days 10:43:57;0 days 02:00:57;2;2
471816;4;0.6;120.0;4;0 days 00:00:10;0 days 00:01:30;4;4
471276;2;0.02;2.0;0;2 days 11:00:31;0 days 11:01:27;2;2
469884;16;1.3860000000000003;101.012;12;0 days 12:34:28;0 days 00:13:16;8;8
471031;2;0.2;0.6;2;0 days 12:49:01;0 days 00:23:14;2;2
471320;3;0.03;0.6000000000000001;0;0 days 00:11:22;0 days 00:30:29;3;3
474552;3;0.05399999999999999;55.5;3;0 days 00:15:56;0 days 00:00:08;3;3
472596;2;0.0;0.0;2;0 days 10:42:45;0 days 00:11:34;2;2
471345;10;0.088;8.826;10;2 days 11:48:29;0 days 00:16:17;10;10
481132;4;0.08;22.032;0;0 days 02:24:41;0 days 10:42:31;4;4
472159;2;0.008;2.0;2;0 days 09:55:46;0 days 01:21:12;2;2
467779;14;1.5;75.2;8;0 days 01:01:31;0 days 11:58:11;14;14
477745;2;0.0;12.792;2;0 days 00:53:18;2 days 10:16:29;2;2
478756;2;0.2;0.6;2;0 days 11:04:05;0 days 00:10:39;2;2
473355;2;0.02;1.76;2;2 days 10:48:28;0 days 00:06:16;2;2
461964;1;0.03;0.259;1;0 days 09:45:56;0 days 00:24:18;1;1
456319;20;0.11600000000000003;22.000000000000004;0;268 days 19:02:29;0 days 00:00:56;14;18
479241;2;0.04;10.0;0;0 days 02:12:11;0 days 12:25:09;2;2
482006;2;0.02;2.1;2;0 days 12:25:33;0 days 00:14:18;2;2
469501;128;1.9650000000000003;241.47200000000004;123;2 days 10:26:18;0 days 01:23:17;28;42
